ensemble_test_score,duration
0,0
0.0,12.121524000000022
0.0928399937229265,12.570971999999983
0.0928399937229265,16.121524000000022
0.11563003661933657,16.255915999999957
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.11563003661933657,23.121524000000022
0.12519977396209592,23.979967999999985
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.12512234085958973,33.35875699999997
0.1251683564703593,470.61235999999997
0.1251683564703593,470.61235999999997
0.1251683564703593,600
