ensemble_test_score,duration
0,0
0.0,74.92132700000002
0.4863432572337567,75.83832600000005
0.4863432572337567,95.92132700000002
0.4863432572337567,95.92132700000002
0.5887615350964706,96.52525000000003
0.5887615350964706,96.52525000000003
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.5887615350964706,178.92132700000002
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,179.560205
0.6197884459923261,600
