ensemble_test_score,duration
0,0
-9.158032130418547e-07,57.35490899999999
-9.158032130418547e-07,174.615479
0.6611305359985411,174.769722
0.6611305359985411,294.615479
0.6611305359985411,294.615479
0.747668461987619,295.86202
0.747668461987619,295.86202
0.747668461987619,300
